robust_method,trial_key,video,data_file,time_mae,time_rmse,time_ccc,time_dtw,time_snr,freq_mae,freq_rmse,freq_r,freq_snr,freq_kl,diag_fail_total,diag_nis_mean,diag_nis_pass,diag_nis_overstrict,diag_nis_truefail,base,variant,baseline_method,baseline_time_mae,baseline_freq_mae,baseline_fail_total,baseline_nis_truefail,q_vis_mean,q_drift_mean,q_out_mean,q_harm_mean,q_burst_rate,alpha_R_mean,alpha_Q_mean,g_t_mean,g_z_eff_mean,lambda_mean,instability_u,delta_time_mae,delta_freq_mae,delta_fail_total,delta_nis_truefail,better_time,better_freq,better_dual
dof__robust_ossm_ekf,10_3,cohface_10_3,data/cohface_10_3.pkl,0.67,0.98,0.52,0.4782339369734966,0.1693914505068863,0.49,0.65,0.97,5.802216837382161,0.116715625,0.1001628664495114,0.1961816389420732,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.64,0.37,,,0.5629701749799291,0.1487042139784726,0.2876310997030462,0.3497863108665402,0.004071661237785,1.5954958121648335,1.282538006559098,0.5367864204623297,0.3177664559641434,1.0700032322089377,0.36384670131350083,0.030000000000000027,0.12,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,10_3,cohface_10_3,data/cohface_10_3.pkl,0.38,0.47,0.89,0.3209143639344268,6.607616317213997,0.19,0.22,0.99,13.290445693951195,0.07989612,0.0651465798045602,0.1744486696828171,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.4,0.25,,,0.5629701749799291,0.1487042139784726,0.2933143895840329,0.4288376930150748,0.0,1.5428346008555571,1.282538006559098,0.6949870153672649,0.3297474459808166,1.0618727933050596,0.4038160497861113,-0.020000000000000018,-0.06,,,1.0,1.0,1.0
profile1d_quadratic__robust_ossm_ekf,10_3,cohface_10_3,data/cohface_10_3.pkl,0.33,0.41,0.92,0.2700149263055242,7.761479337253205,0.11,0.15,0.99,11.086302742204929,0.03181588,0.0570032573289902,0.6773418884048893,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.35,0.16,,,0.5629701749799291,0.1487042139784726,0.2779263701975109,0.405141189836466,0.0,1.742966553037245,1.282538006559098,0.6017471371007231,0.3290114482122255,1.0371527037796815,0.3640654817681297,-0.019999999999999962,-0.05,,,1.0,1.0,1.0
profile1d_cubic__robust_ossm_ekf,10_3,cohface_10_3,data/cohface_10_3.pkl,0.33,0.41,0.91,0.2732551413432651,7.715905062768382,0.12,0.16,0.99,11.013091780722192,0.032857638,0.020358306188925,0.2863412635409222,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.35,0.16,,,0.5629701749799291,0.1487042139784726,0.2788393938343729,0.4026428542733032,0.0,1.945170728768798,1.282538006559098,0.5901416354917378,0.3252976921028011,1.18570632816695,0.36412460680885494,-0.019999999999999962,-0.04000000000000001,,,1.0,1.0,1.0
of_farneback__robust_ossm_ekf,3_2,cohface_3_2,data/cohface_3_2.pkl,0.7,0.93,0.56,0.5865095880100096,0.632128099223056,0.56,0.93,0.87,3.622560822265664,0.15580878,0.0538079470198675,1.2231458431616415,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.7,0.56,,,0.5197321132575092,0.1896345115890665,0.3528250709423512,0.2149039984729241,0.0149006622516556,2.45256223707912,1.3603055720192263,0.4092418593600351,0.2636608926270387,1.0114333164637426,0.4841512266664614,0.0,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,3_2,cohface_3_2,data/cohface_3_2.pkl,0.88,1.07,0.44,0.5463337846463248,-0.5180645590044272,3.93,4.46,-0.5,1.4668545136049762,0.27832437,0.1374172185430463,0.2738781334506415,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.77,3.45,,,0.5197321132575092,0.1896345115890665,0.3398443097270398,0.4681164383814561,0.0049668874172185,1.6280313325500704,1.3603055720192263,0.5473121998222065,0.2633318035392288,1.0633835680047112,0.5722046582934903,0.10999999999999999,0.48,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,3_2,cohface_3_2,data/cohface_3_2.pkl,0.44,0.55,0.85,0.3801608129964534,5.203681441301347,0.38,0.54,0.95,4.404620596458574,0.020400694,0.0629139072847682,0.3495462365141903,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.45,0.45,,,0.5197321132575092,0.1896345115890665,0.2869629518863511,0.2036726710736399,0.0,1.7019557733903186,1.3603055720192263,0.5667363347304234,0.4006467330451032,1.0495732897281025,0.30816212379120256,-0.010000000000000009,-0.07,,,1.0,1.0,1.0
profile1d_quadratic__robust_ossm_ekf,3_2,cohface_3_2,data/cohface_3_2.pkl,0.44,0.64,0.8,0.3718564271919243,3.937452813747054,0.42,0.82,0.93,5.591167916910181,0.038583573,0.043046357615894,0.8702267426282612,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.42,0.56,,,0.5197321132575092,0.1896345115890665,0.3133352631675,0.2252451002781778,0.0033112582781456,1.971059482327048,1.3603055720192263,0.4776500378057146,0.3437729331313927,1.0296232769089284,0.37817916370987303,0.020000000000000018,-0.14000000000000007,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,3_2,cohface_3_2,data/cohface_3_2.pkl,0.44,0.64,0.8,0.3767800109071257,3.958754432973447,0.35,0.53,0.94,5.28177050311163,0.032727003,0.0240066225165562,0.8304126133068592,0.0,1.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.42,0.57,,,0.5197321132575092,0.1896345115890665,0.3156155984670747,0.2346157690289927,0.0024834437086092,2.2228935838856723,1.3603055720192263,0.4362158581667891,0.3113362722609561,1.1176457127871453,0.38424427507699227,0.020000000000000018,-0.21999999999999997,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,17_0,cohface_17_0,data/cohface_17_0.pkl,0.5,0.61,0.82,0.4402466617090659,4.311132518401395,0.18,0.29,0.78,9.638967660208111,0.068823926,0.0024469820554649,0.8626688841783395,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.5,0.18,,,0.8916917153974661,0.3978262148289269,0.3010857631112626,0.459498106246815,0.0073409461663947,1.6962663278973935,1.755869808174961,0.62410228260621,0.2855078797398818,1.0188471879100478,0.48306869888217585,0.0,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,17_0,cohface_17_0,data/cohface_17_0.pkl,0.96,1.15,0.36,0.5065330976604833,-1.0407130479809945,3.59,4.55,-0.61,2.442027564678856,0.63658404,0.2446982055464926,0.1646218761695647,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,1.0,4.13,,,0.8916917153974661,0.3978262148289269,0.326631247103415,0.3190111268190166,0.0057096247960848,1.613101060812565,1.755869808174961,0.6464213130470571,0.3772240396561803,1.0728083176675487,0.43669599886942356,-0.040000000000000036,-0.54,,,1.0,1.0,1.0
profile1d_linear__robust_ossm_ekf,17_0,cohface_17_0,data/cohface_17_0.pkl,0.54,0.69,0.76,0.3914015686740477,3.168825839123558,0.56,0.64,0.81,7.950933583791342,0.25903714,0.0008156606851549,0.6039298340890236,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.47,0.51,,,0.8916917153974661,0.3978262148289269,0.3155699970247805,0.5299462484211639,0.0008156606851549,1.540305879417737,1.755869808174961,0.6698622313781678,0.3016643642889885,1.0330670777990456,0.5070677792773829,0.07000000000000006,0.050000000000000044,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,17_0,cohface_17_0,data/cohface_17_0.pkl,0.44,0.58,0.83,0.3672682999383174,4.632086375885274,0.16,0.19,0.97,11.02880360816072,0.09554917,0.0065252854812398,1.2339089460222532,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.38,0.18,,,0.8916917153974661,0.3978262148289269,0.3034958096027165,0.4441517021773631,0.0081566068515497,1.5610694899877142,1.755869808174961,0.5996691458290979,0.2985698241073227,1.0115095465147104,0.4812985826813759,0.06,-0.01999999999999999,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,17_0,cohface_17_0,data/cohface_17_0.pkl,0.45,0.62,0.81,0.3732360326774558,4.170886257316059,0.2,0.22,0.97,10.614086277995124,0.09461283,0.0293637846655791,1.1332241106761327,0.0,1.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.39,0.22,,,0.8916917153974661,0.3978262148289269,0.3112608200297461,0.4468633670613683,0.0089722675367047,1.8095099330527848,1.755869808174961,0.5597204769987868,0.2765298010942036,1.0911496443449988,0.49914003539321306,0.06,-0.01999999999999999,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,26_1,cohface_26_1,data/cohface_26_1.pkl,0.71,0.92,0.58,0.4695362428990132,0.7984790151888541,6.87,8.11,-0.21,0.7089930448638835,0.7983162,0.0741646291768541,1.951819122220952,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.7,6.68,,,0.3513179396467203,0.2177911654018743,0.4283870463334494,0.4214438459734375,0.0252648736756316,2.901772665349292,1.4138032142635613,0.3149656731743182,0.1431729812599657,0.9852572042251344,0.8594501159359824,0.010000000000000009,0.1900000000000004,,,0.0,0.0,0.0
dof__robust_ossm_ekf,26_1,cohface_26_1,data/cohface_26_1.pkl,0.63,0.82,0.67,0.4544976495065635,1.76772462468853,5.03,5.37,0.34,3.908189983250328,0.6102559,0.2746536267318663,0.1926443710590135,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.54,2.16,,,0.3513179396467203,0.2177911654018743,0.3639623223068085,0.3970040608643687,0.0097799511002444,1.7434942602090198,1.4138032142635613,0.499020958603214,0.2124783104968867,1.070402482664947,0.6757792723939833,0.08999999999999997,2.87,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,26_1,cohface_26_1,data/cohface_26_1.pkl,0.62,0.79,0.69,0.4514215724429858,2.136421412951309,4.17,4.79,-0.39,3.83023022345677,0.66800416,0.0513447432762836,1.271789158598481,0.0,1.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.64,4.39,,,0.3513179396467203,0.2177911654018743,0.4520375303564867,0.474522777762191,0.0122249388753056,2.125158386382589,1.4138032142635613,0.4714783757258997,0.1882247480891671,1.0103128901850025,0.846150005612921,-0.020000000000000018,-0.21999999999999975,,,1.0,1.0,1.0
profile1d_quadratic__robust_ossm_ekf,26_1,cohface_26_1,data/cohface_26_1.pkl,0.6,0.72,0.75,0.3494358909110815,2.9646023375117254,3.16,3.95,-0.25,4.3835068114152245,0.3792979,0.3545232273838631,1.6386598507243246,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.6,4.22,,,0.3513179396467203,0.2177911654018743,0.4069732640155001,0.3928972362524644,0.0228198859005704,2.1892128478178625,1.4138032142635613,0.4961248645258619,0.2184638371627284,0.9924450780840618,0.797065974657462,0.0,-1.0599999999999996,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,26_1,cohface_26_1,data/cohface_26_1.pkl,0.6,0.72,0.74,0.3521772153096787,2.9294969397620143,2.98,3.78,-0.21,4.623939509913257,0.37091455,0.3259983700081499,1.7442646521754916,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.6,4.21,,,0.3513179396467203,0.2177911654018743,0.4078639809498061,0.3954473032224229,0.0211898940505297,2.4432905929295243,1.4138032142635613,0.4377345366486016,0.1970259090661387,1.0398700264951724,0.7936100853591903,0.0,-1.23,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,24_0,cohface_24_0,data/cohface_24_0.pkl,0.3,0.4,0.92,0.2910297721065594,8.012203576566359,0.14,0.16,0.97,9.51212917246724,0.033488013,0.0,0.1718190607732964,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.3,0.14,,,0.6213331179701044,0.2638993091660851,0.2866191421810807,0.0285652637337698,0.0033085194375516,2.237398341627653,1.5014086874155617,0.4359929052107092,0.3271801687625552,1.049890296212152,0.25836348881111704,0.0,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,24_0,cohface_24_0,data/cohface_24_0.pkl,0.95,1.19,0.28,0.6351179329780934,-1.4724833358576022,6.03,6.34,0.35,3.6210518756907497,2.4480405,0.130686517783292,0.2601022563749464,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,1.06,6.16,,,0.6213331179701044,0.2638993091660851,0.3261937386153363,0.4564108363642845,0.0,1.5615106664999647,1.5014086874155617,0.5875686534645023,0.2969353036780496,1.0648819775760112,0.5342463825244333,-0.1100000000000001,-0.1299999999999999,,,1.0,1.0,1.0
profile1d_linear__robust_ossm_ekf,24_0,cohface_24_0,data/cohface_24_0.pkl,0.31,0.38,0.93,0.3020333318648809,8.489977094398025,0.18,0.21,0.94,9.926911158082758,0.05603457,0.0777502067824648,0.1062205737520452,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.34,0.19,,,0.6213331179701044,0.2638993091660851,0.2800581236142647,0.0195946532900072,0.0,1.7583250571574154,1.5014086874155617,0.5264436830892475,0.4335500864499935,1.0668989888222282,0.23427159319884977,-0.030000000000000027,-0.010000000000000009,,,1.0,1.0,1.0
profile1d_quadratic__robust_ossm_ekf,24_0,cohface_24_0,data/cohface_24_0.pkl,0.27,0.36,0.94,0.2542954840018586,8.984581446411,0.11,0.13,0.98,10.73852855441228,0.109156825,0.0,0.1144132002637922,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.29,0.14,,,0.6213331179701044,0.2638993091660851,0.2739849636625017,0.0205341553793557,0.0033085194375516,2.039354534167803,1.5014086874155617,0.4352550329665468,0.3400889611346797,1.071182882621551,0.2371849474101487,-0.019999999999999962,-0.030000000000000013,,,1.0,1.0,1.0
profile1d_cubic__robust_ossm_ekf,24_0,cohface_24_0,data/cohface_24_0.pkl,0.27,0.36,0.94,0.2548077878255423,8.933925408303354,0.11,0.13,0.98,10.755304446286694,0.11064426,0.0,0.101715010565655,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.29,0.15,,,0.6213331179701044,0.2638993091660851,0.2746689723724123,0.0201153947974279,0.0033085194375516,2.287937413312206,1.5014086874155617,0.4092826128381165,0.3182345493815529,1.22714535199514,0.23833154406145943,-0.019999999999999962,-0.039999999999999994,,,1.0,1.0,1.0
of_farneback__robust_ossm_ekf,33_3,cohface_33_3,data/cohface_33_3.pkl,0.53,0.82,0.67,0.4330509858214095,1.8051212366073788,0.4,0.45,0.65,9.81640058270011,0.20426908,0.0032813781788351,0.8575923569615401,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.51,0.4,,,0.6594150377388107,0.1295960269007228,0.335187770705346,0.471461422273037,0.0024610336341263,1.8607162700907016,1.2462324511113734,0.6193725656171343,0.2726846163561403,1.0199993621905203,0.45490740651578704,0.020000000000000018,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,33_3,cohface_33_3,data/cohface_33_3.pkl,0.73,0.92,0.62,0.4407948898681654,0.9175164948767006,1.24,1.52,0.23,8.077407874357377,0.1211448,0.2206726825266612,0.1809429469458071,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.76,1.38,,,0.6594150377388107,0.1295960269007228,0.3166680982175547,0.3584518155272237,0.0065627563576702,1.7092574440681074,1.2462324511113734,0.5462327050840454,0.2625756903660138,1.0711824610434044,0.37354021612969784,-0.030000000000000027,-0.1399999999999999,,,1.0,1.0,1.0
profile1d_linear__robust_ossm_ekf,33_3,cohface_33_3,data/cohface_33_3.pkl,0.51,0.67,0.77,0.4109326199129121,3.4474326930695143,0.3,0.37,0.66,14.417283850742692,0.28188357,0.0041017227235438,0.936853880895558,1.0,0.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.51,0.33,,,0.6594150377388107,0.1295960269007228,0.3313454402529512,0.4729412286753893,0.0008203445447087,1.5695890326174344,1.2462324511113734,0.6659857883510888,0.3026182691509848,1.0170447270024427,0.44284490612056043,0.0,-0.030000000000000027,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,33_3,cohface_33_3,data/cohface_33_3.pkl,0.45,0.65,0.79,0.3628521206772695,3.787840198293538,0.25,0.3,0.88,12.264407559690216,0.19687156,0.1328958162428219,1.752260133798501,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.42,0.28,,,0.6594150377388107,0.1295960269007228,0.3428799422656496,0.4512603290840102,0.0065627563576702,1.7535184546141618,1.2462324511113734,0.5495603404241649,0.2488317065667081,0.9868592197662877,0.47213739802582844,0.030000000000000027,-0.030000000000000027,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,33_3,cohface_33_3,data/cohface_33_3.pkl,0.45,0.66,0.79,0.3594029074317886,3.69359476061771,0.27,0.32,0.82,12.091443582214932,0.18616456,0.0008203445447087,0.8676931818190448,0.0,1.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.43,0.3,,,0.6594150377388107,0.1295960269007228,0.3444682170085226,0.4647317372518575,0.0073831009023789,2.0156486079275644,1.2462324511113734,0.5522760471268789,0.2428286699664998,1.0995824609096705,0.4859802211329985,0.020000000000000018,-0.02999999999999997,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,3_1,cohface_3_1,data/cohface_3_1.pkl,0.63,0.76,0.71,0.4847285788708906,2.3745498109929137,0.27,0.38,0.62,7.43046622265553,0.34626508,0.0222772277227722,1.9942005335526447,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.61,0.27,,,0.7477205296485867,0.2850778036790344,0.3834342032486406,0.5018393419370016,0.0206270627062706,2.3969004559902776,1.5416478269901652,0.4014174919798479,0.1599769862187756,0.9881884020596048,0.7013385088431643,0.020000000000000018,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,3_1,cohface_3_1,data/cohface_3_1.pkl,0.88,1.07,0.32,0.4344352101583522,-0.6211192384986718,5.55,6.21,0.01,6.876295514541973,1.2723618,0.1443894389438944,0.2352717464247812,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,1.0,7.7,,,0.7477205296485867,0.2850778036790344,0.3429679659507298,0.3684812123830007,0.0066006600660066,1.6067340202020732,1.5416478269901652,0.6303514326720513,0.3100042260300137,1.0671203098994284,0.4994549874399038,-0.12,-2.1500000000000004,,,1.0,1.0,1.0
profile1d_linear__robust_ossm_ekf,3_1,cohface_3_1,data/cohface_3_1.pkl,0.33,0.4,0.92,0.300259410300788,7.942529849008407,0.18,0.24,0.76,16.264484272760335,0.03023058,0.0,0.2516754168025748,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.34,0.19,,,0.7477205296485867,0.2850778036790344,0.3103807627598158,0.369389191477928,0.0024752475247524,1.514985170485281,1.5416478269901652,0.7293635322723682,0.3062022165551598,1.0558296626309185,0.42903749533404156,-0.010000000000000009,-0.010000000000000009,,,1.0,1.0,1.0
profile1d_quadratic__robust_ossm_ekf,3_1,cohface_3_1,data/cohface_3_1.pkl,0.35,0.48,0.89,0.3315267988287678,6.39431230994739,0.11,0.13,0.92,14.759550348770594,0.01479418,0.0057755775577557,0.4062119237031848,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.3,0.12,,,0.7477205296485867,0.2850778036790344,0.299374981763905,0.3720610805033982,0.0033003300330033,1.5936436812140284,1.5416478269901652,0.6894514546405673,0.3303945066984716,1.0530818929404406,0.4154275286365779,0.04999999999999999,-0.009999999999999995,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,3_1,cohface_3_1,data/cohface_3_1.pkl,0.36,0.49,0.88,0.3382721491559196,6.2865955953731465,0.1,0.13,0.92,14.855226506163948,0.015667431,0.0008250825082508,0.3601173130268322,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.31,0.13,,,0.7477205296485867,0.2850778036790344,0.3024096551615636,0.3790010934585805,0.0024752475247524,1.814693119478708,1.5416478269901652,0.660078789625662,0.3144734499859697,1.180384486793857,0.4213364337303358,0.04999999999999999,-0.03,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,28_2,cohface_28_2,data/cohface_28_2.pkl,0.44,0.54,0.85,0.4044655090549534,5.388948220206819,0.27,0.31,0.87,9.05457779643998,0.12741825,0.0048387096774193,1.8447929798721852,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.43,0.27,,,0.5230261157992612,0.2450765559812416,0.314345323514853,0.4589301329263385,0.0241935483870967,2.555388731098129,1.465645456364359,0.3374880881978653,0.1533774968960947,0.9837429671652296,0.6388882789561996,0.010000000000000009,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,28_2,cohface_28_2,data/cohface_28_2.pkl,0.44,0.54,0.85,0.3926360725680013,5.363180497477263,0.22,0.27,0.74,11.098416502090329,0.12760422,0.2193548387096774,0.0687370168821266,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.42,0.25,,,0.5230261157992612,0.2450765559812416,0.2957757536285423,0.4590001517355965,0.0032258064516129,1.6397052356512396,1.465645456364359,0.5562594970124323,0.2121416665778013,1.081653712328705,0.5248200338038016,0.020000000000000018,-0.03,,,0.0,1.0,0.0
profile1d_linear__robust_ossm_ekf,28_2,cohface_28_2,data/cohface_28_2.pkl,1.09,1.31,0.3,0.4564625937893091,-1.4458903379875698,4.17,4.68,-0.24,3.5636779252223776,1.0714872,0.0290322580645161,1.838918583035917,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,1.09,4.24,,,0.5230261157992612,0.2450765559812416,0.413348553132782,0.2916941068000738,0.0290322580645161,2.2172249717541144,1.465645456364359,0.3743202457015928,0.1905208144253064,0.9821784337400324,0.7106066691319376,0.0,-0.07000000000000028,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,28_2,cohface_28_2,data/cohface_28_2.pkl,0.5,0.7,0.76,0.3250939141241508,3.1887791803516,1.63,2.32,0.73,3.9913992068699273,0.34162003,0.2185483870967741,2.1527600010160053,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.47,1.3,,,0.5230261157992612,0.2450765559812416,0.3402886825443533,0.3650063106057659,0.0137096774193548,2.211877616309537,1.465645456364359,0.3450126178652381,0.1880451319389123,0.9663348960066342,0.5855707171560538,0.030000000000000027,0.32999999999999985,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,28_2,cohface_28_2,data/cohface_28_2.pkl,0.51,0.72,0.74,0.3269060912706383,2.9087315604617823,1.66,2.31,0.73,3.9355430563728895,0.34691137,0.0120967741935483,1.8702356953131467,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.47,1.27,,,0.5230261157992612,0.2450765559812416,0.3437237592741304,0.364883108918396,0.0137096774193548,2.510670648787816,1.465645456364359,0.3172281800784316,0.1733201159838784,1.0069967607202597,0.591256342112184,0.040000000000000036,0.3899999999999999,,,0.0,0.0,0.0
